ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
0.5,8.75,0.8877817390575022,0.7572944297082228,0.9620481489055197,351.6267740357582,183.0
0.5,9.0,0.8882038411747104,0.7559681697612732,0.9620360677116272,351.7939574765273,184.0
0.5,9.25,0.8885631164722326,0.753315649867374,0.9620417745863306,351.9362568822265,186.0
0.5,9.5,0.8888161732827279,0.7493368700265253,0.9621446169060791,351.8320818063002,189.0
0.5,9.75,0.8890265637670691,0.7453580901856764,0.962289631396104,351.8051809198465,192.0
0.5,10.0,0.8892423276646856,0.7427055702917772,0.9624276033698246,351.9221532438809,194.0
0.75,0.0,0.22015438361701717,0.9575596816976127,0.9735922319524422,345.1314967372988,32.0
0.75,0.25,0.3138187618828286,0.9456233421750663,0.9992629163071535,357.31537808054946,41.0
0.75,0.5,0.39920022069666816,0.9297082228116711,0.9933024805289081,362.4980191292462,53.0
0.75,0.75,0.47398513884638943,0.9230769230769231,0.9862814144569025,364.2493467208398,58.0
0.75,1.0,0.5387148929990861,0.9084880636604774,0.9799400064750255,368.84136881324997,69.0
0.75,1.25,0.592907362973072,0.8952254641909815,0.9801166058635213,364.1849319946252,79.0
0.75,1.5,0.6399835843815384,0.8846153846153846,0.9782723346263531,366.88062569848034,87.0
0.75,1.75,0.6813955253142635,0.8740053050397878,0.9763759726058572,362.72382228000254,95.0
0.75,2.0,0.7159321333651092,0.8673740053050398,0.9760891134055286,359.9477836526672,100.0
0.75,2.25,0.7454213807985485,0.8554376657824934,0.9745104285803432,359.1155667973985,109.0
0.75,2.5,0.7699276700845437,0.8474801061007957,0.9727953485386244,359.364566976275,115.0
0.75,2.75,0.789468871647729,0.8448275862068966,0.9724511041340022,355.82352586023427,117.0
