ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
7.75,7.0,0.9854648946862207,0.16770118697593384,0.9457304537707961,168.00583369250086,7643.0,14.75
7.0,7.75,0.9870881094401677,0.16737449635195467,0.9453203747818624,170.95718618907628,7646.0,14.75
6.25,9.5,0.9891651215176347,0.16737449635195467,0.9448784167461076,172.19167041446002,7646.0,15.75
7.25,7.5,0.986803408776936,0.16715670260263527,0.9453042287220955,170.15015726396834,7648.0,14.75
6.75,8.25,0.9877926614589817,0.16715670260263527,0.945300658431062,171.42550704880807,7648.0,15.0
6.5,8.75,0.9883063928381439,0.16704780572797562,0.9451361613843653,171.40765016257515,7649.0,15.25
9.75,6.0,0.981796934118615,0.1668300119786562,0.9465663409205406,163.66045044953378,7651.0,15.75
9.25,6.25,0.9830498736828123,0.1666122182293368,0.9462840262747635,163.91504645228886,7653.0,15.5
8.25,6.75,0.9847989155406858,0.16650332135467716,0.9459340459073019,165.62717518415798,7654.0,15.0
6.25,9.75,0.9894558208231088,0.1663944244800174,0.944871902274264,171.83936373168532,7655.0,16.0
6.75,8.5,0.9883044103383637,0.166176630730698,0.9452006825634532,171.05235038252724,7657.0,15.25
7.0,8.0,0.9876161516535539,0.16606773385603835,0.9453050094371888,170.4252359414788,7658.0,15.0
8.75,6.5,0.9840984140052856,0.16606773385603835,0.9460101278037178,164.82845622149975,7658.0,15.25
10.0,6.0,0.9819077745678976,0.1659588369813786,0.9465624192558582,162.86813589366173,7659.0,16.0
7.25,7.75,0.9873836872993628,0.1657410432320593,0.9452996078856496,169.49042629045258,7661.0,15.0
7.5,7.5,0.9870194375695556,0.1657410432320593,0.945330460055063,167.88502474187743,7661.0,15.0
6.5,9.0,0.9887303703385949,0.16563214635739953,0.9450962167543833,171.19504570868557,7662.0,15.5
7.75,7.25,0.9863953945362698,0.16541435260808013,0.9455172495556768,167.34492082664292,7664.0,15.0
8.0,7.0,0.9856820479512644,0.16541435260808013,0.945744268288809,166.91966521505034,7664.0,15.0
9.5,6.25,0.983189281711486,0.16530545573342048,0.946301559105258,163.22962332790314,7665.0,15.75
6.25,10.0,0.9896582835207604,0.16519655885876072,0.9448765320041979,171.7247064420073,7666.0,16.25
7.0,8.25,0.9881121904586982,0.1647609713601219,0.9453032195691145,169.85550971223282,7670.0,15.25
8.5,6.75,0.985004899720782,0.1647609713601219,0.9459351764544536,164.93589861444764,7670.0,15.25
9.0,6.5,0.9843296557845107,0.1647609713601219,0.9459775787119141,164.39093876084252,7670.0,15.5
7.25,8.0,0.9879135971904484,0.16443428073614286,0.9452887370790405,169.02250729328134,7673.0,15.25
6.5,9.25,0.9891598121038816,0.16443428073614286,0.9450061569203546,170.9796482762232,7673.0,15.75
7.5,7.75,0.9876114555917825,0.1643253838614832,0.9453191426435685,167.2461402520014,7674.0,15.25
6.75,8.75,0.9887429506494074,0.16421648698682345,0.9450917495480202,170.45504018260624,7675.0,15.5
9.75,6.25,0.9833491898320728,0.1641075901121638,0.9462516878801844,162.47703048989618,7676.0,16.0
7.0,8.5,0.9886235736541434,0.16378089948818464,0.945203627582756,169.4900067824802,7679.0,15.5
8.25,7.0,0.9858138702643737,0.163672002613525,0.9457669530076956,166.14663341927036,7680.0,15.25
7.75,7.5,0.9872804838493423,0.16345420886420559,0.9453422624962727,167.1878593216312,7682.0,15.25
6.5,9.5,0.989538390625155,0.16345420886420559,0.9449145134493638,170.52711998231806,7682.0,16.0
9.25,6.5,0.9844822295725729,0.16334531198954594,0.9459940424531595,163.45463700548183,7683.0,15.75
10.0,6.25,0.9834604403657817,0.16323641511488618,0.9462471139011875,161.68887707190024,7684.0,16.25
8.0,7.25,0.9866125225079787,0.16312751824022653,0.9455333762007525,166.26840243068358,7685.0,15.25
7.25,8.25,0.9884217780392728,0.16312751824022653,0.9452826361733828,168.54779469434231,7685.0,15.5
7.5,8.0,0.9881413654828681,0.16301862136556677,0.9453104447775785,166.78995129207948,7686.0,15.5
8.75,6.75,0.9851651319117267,0.16269193074158772,0.9459283624600238,163.92461777414442,7689.0,15.5
6.75,9.0,0.9891671804959035,0.16269193074158772,0.9450516035115747,170.24533198857284,7689.0,15.75
6.5,9.75,0.9898290899306292,0.16247413699226831,0.9449079907735151,170.18219714336183,7691.0,16.25
7.25,8.5,0.9889331612347181,0.16214744636828926,0.9451901939827184,168.20010691898784,7694.0,15.75
7.75,7.75,0.9878710585239937,0.1620385494936295,0.9453350770834147,166.5037262831921,7695.0,15.5
8.5,7.0,0.986020103046999,0.16192965261896985,0.9457713117802922,165.48602963219216,7696.0,15.5
9.5,6.5,0.9846220414060001,0.16192965261896985,0.9460107766818717,162.76189473948403,7696.0,16.0
7.0,8.75,0.9890621139651873,0.1618207557443101,0.9450966049269532,168.96123333872907,7697.0,15.75
7.5,8.25,0.9886447283871532,0.16171185886965045,0.9453111550904439,166.3281011207236,7698.0,15.75
6.75,9.25,0.98959662226119,0.16149406512033104,0.9449616060304806,170.03281903046246,7700.0,16.0
9.0,6.75,0.9853969685749867,0.1613851682456714,0.9458965036922061,163.4628718153159,7701.0,15.75
8.25,7.25,0.9867443885760673,0.16127627137101164,0.9455533520693505,165.4241447796116,7702.0,15.5
6.5,10.0,0.9900306987039864,0.16127627137101164,0.9449134212229238,170.06997077100934,7702.0,16.5
8.0,7.5,0.9874977910387972,0.161167374496352,0.9453609832857406,166.12875935565935,7703.0,15.5
7.75,8.0,0.9884007131165574,0.16073178699771318,0.9453225813226461,165.9337447979285,7707.0,15.75
